Location,Latitude,Longitude
"J0H 1J0, SAINT-DAMASE, QC",45.525578555555555,-73.00525043888888
"56007, ALBERT LEA, MN",43.6480127,-93.3682656
"60411, CHICAGO HEIGHTS, IL",41.51073908091716,-87.61554793350592
"43611, TOLEDO, OH",41.707365148095235,-83.48769727595239
"53158, PLEASANT PRAIRIE, WI",42.5269718,-87.8544568
"93066, SOMIS, CA",34.2572261,-118.9962124
"92831, FULLERTON, CA",33.8802346011502,-117.8980899070636
"T6E 0G7, EDMONTON, AB",53.5462055,-113.491241
"58783, SOURIS, ND",48.9097383,-100.6815394
"92374, REDLANDS, CA",34.06610218159105,-117.16791688158438
"13027, BALDWINSVILLE, NY",43.16140875307677,-76.32031363747477
"T2C 3G7, CALGARY, AB",51.13099658636703,-114.02416962020037
"55374, ROGERS, MN",45.19353395022936,-93.56342853004587
"T7X 3B3, SPRUCE GROVE, AB",53.532649025,-113.904823825
"54411, ATHENS, WI",45.0349745,-90.0738874
"T1C 1T9, MEDICINE HAT, AB",50.04303,-110.679016
"R3Y 1V5, WINNIPEG, MB",49.81985856,-97.19641404
"K1G 3W3, OTTAWA, ON",45.3785673,-75.6098147
"60609, CHICAGO, IL",41.81399102793651,-87.64684914708995
"93640, MENDOTA, CA",36.74693855454546,-120.37643025454545
"L7L 4X4, BURLINGTON, ON",43.3841925,-79.760267
"85648, RIO RICO, AZ",31.4714828,-110.9764769
"60130, FOREST PARK, IL",41.8794989,-87.8136997
"P3A 1Z2, SUDBURY, ON",46.52078882,-80.94716636
"T1Y 5T4, CALGARY, AB",51.13270284116679,-114.02461733410033
"93510, ACTON, CA",43.629696,-80.0414703
"46052, LEBANON, IN",40.04240470752509,-86.45820768812709
"93616, DEL REY, CA",33.9896527,-118.4243437
"77385, CONROE, TX",30.3118769,-95.4560512
S7N 4Y1,52.1499,-106.6193
"58711, ANTLER, ND",48.9708532,-101.2823803
"54405, ABBOTSFORD, WI",44.9471087,-90.3194786
#0407 CANADIAN TIRE,43.46621465,-80.4598598620681
"56741, OAK ISLAND, MN",44.48174215,-90.7425937
"11735, FARMINGDALE, NY",40.72537303731239,-73.44338162854275
"S6J 1L7, MOOSE JAW, SK",50.4132474,-105.531848
"P2A 2W8, PARRY SOUND, ON",45.277539781818184,-79.88868666363636
"S4V 3A3, REGINA, SK",50.4466578,-104.52990385
"75455, MOUNT PLEASANT, TX",33.16081359309091,-94.9749685050909
"56501, DETROIT LAKES, MN",46.817181,-95.845325
"01923, DANVERS, MA",42.566675004848484,-70.94713752
"N5C 3J7, INGERSOLL, ON",43.01612673333333,-80.87479706666666
"92346, HIGHLAND, CA",34.12157078627451,-117.20820180686273
"T8N 7H5 St Albert, AB",53.66528235,-113.63610825
"58772, PORTAL, ND",48.9958637,-102.5496127
"44236, HUDSON, OH",41.24351863063503,-81.42701596894626
"95215, STOCKTON, CA",37.9577016,-121.290779
"95691, WEST SACRAMENTO, CA",38.5583816754011,-121.54551948566673
"28681, TAYLORSVILLE, NC",35.9219402,-81.1763421
"46168, PLAINFIELD, IN",39.70285116725219,-86.38844356499372
"91911, CHULA VISTA, CA",32.6400541,-117.084195
"53014, CHILTON, WI",44.01785080243902,-88.197640184669
"97071, WOODBURN, OR",45.14792489375,-122.85725194010418
"93301, BAKERSFIELD, CA",35.37778596603774,-119.02835154150944
"93513, BIG PINE, CA",37.1624232,-118.2894269
"95330, LATHROP, CA",37.809400708641974,-121.29394483703705
"28601, HICKORY, NC",35.763673611826874,-81.33626357337695
"66024, ELWOOD, KS",39.75685100212766,-94.87965103404255
"94608, EMERYVILLE, CA",37.836309576303314,-122.2857391720379
"80019, AURORA, CO",39.80264247132964,-104.75363727257617
"77423, BROOKSHIRE, TX",29.790216531884056,-95.94420929347827
"76207, DENTON, TX",33.26280294635796,-97.12430850280957
"95304, BANTA, CA",37.7543731,-121.3707773
"91773, SAN DIMAS, CA",34.1065404,-117.8069361
"S7K 1H1, SASKATOON, SK",52.1602626,-106.6445621
"83716, BOISE, ID",43.57566676947107,-116.13739156723052
"93249, LOST HILLS, CA",35.6163468,-119.694342
"58271, PEMBINA, ND",48.80357605110096,-97.23685831467854
"45601, CHILLICOTHE, OH",39.3317039537931,-82.98148124315271
"12065, CLIFTON PARK, NY",42.85062936003939,-73.77919388190048
"19154, PHILADELPHIA, PA",40.090373043782385,-74.97658202772021
"R0E 2H0, WHITESHELL, MB",49.895266612401585,-95.52577464586072
"P9N 4J1, KENORA, ON",49.7566013,-94.47499773333334
"P9A 2X6, FORT FRANCES, ON",48.6076497,-93.4374333
"T5M 2P5, EDMONTON, AB",53.5462055,-113.491241
"90805, LONG BEACH, CA",33.7690164,-118.191604
"77541, FREEPORT, TX",28.97542422209026,-95.3431476270784
"T2J 7C4, CALGARY, AB",51.13099658636703,-114.02416962020037
"02703, ATTLEBORO, MA",41.93527673618421,-71.30312047631578
"97838, HERMISTON, OR",45.840924945454546,-119.29618911666668
"56466, MOTLEY, MN",46.3366315,-94.646125
"55428, MINNEAPOLIS, MN",44.9772995,-93.2654692
"79936, EL PASO, TX",31.7529618682243,-106.29597733831775
"95678, ROSEVILLE, CA",38.757643227807485,-121.297591971123
"60901, KANKAKEE, IL",41.11669535280236,-87.8710416522124
"67579, STERLING, KS",38.2100112,-98.2070059
"FT ST JOHN, BC",56.2524039,-120.846943
"T2C 1Z5, CALGARY, AB",51.13099658636703,-114.02416962020037
"53713, MADISON, WI",43.037490732576984,-89.38872258573744
"95076, WATSONVILLE, CA",36.92957817080292,-121.76577233832116
"60616, CHICAGO, IL",41.8755616,-87.6244212
"80229, DENVER, CO",39.7392364,-104.984862
"N3T 5L8, BRANTFORD, ON",43.19326423333333,-80.25747683333334
"95205, STOCKTON, CA",37.96680846585366,-121.27353026178861
"90021, LOS ANGELES, CA",34.03116663264463,-118.23890490826447
"93454, SANTA MARIA, CA",34.9531295,-120.435857
"11378, MASPETH, NY",40.723158,-73.912637
"93458, SANTA MARIA, CA",34.9531295,-120.435857
SASKATCHEWAN,55.5321257,-106.141224
"61848, HENNING, IL",40.30422845454546,-87.70036728181819
"61834, DANVILLE, IL",40.15794443378996,-87.62728012511415
"42701, ELIZABETHTOWN, KY",37.710838703665814,-85.8652399202046
"46112, BROWNSBURG, IN",39.84685821862464,-86.38886456250512
"93263, SHAFTER, CA",35.4867847401233,-119.23769703095489
"T2A 0T7, CALGARY, AB",51.13099658636703,-114.02416962020037
"58782, SHERWOOD, ND",48.9654564656053,-101.62772360808866
"77901, VICTORIA, TX",28.812615986476867,-96.99805009062871
"T1Y 6R3, CALGARY, AB",51.07028633333333,-113.98389413333332
"T8N 6L5, ST ALBERT, AB",53.6210284,-113.60535005
"54635, HIXTON, WI",44.39702075051546,-91.03083828247424
"30096, DULUTH, GA",34.0028569,-84.1441046
"01509, CHARLTON DEPOT, MA",42.1731492,-71.9786854
"L5C 1V9, MISSISSAUGA, ON",43.5648833,-79.6376984
"T2E 6Z4, CALGARY, AB",51.13099658636703,-114.02416962020037
"78046, LAREDO, TX",27.419169411627905,-99.48276764728682
"95356, MODESTO, CA",37.6393419,-120.9968892
T9H 4G8,56.7203125,-111.3609672
"T0K 0K0, CARDSTON, AB",49.2001150409091,-113.30494621363637
"T1B 3Z9, MEDICINE HAT, AB",50.04303,-110.679016
"T9G 1Z1, DEVON, AB",53.364531533333334,-113.73334806666668
"58793, WESTHOPE, ND",48.909464,-101.020712
"T2C 4E8, CALGARY, AB",51.13099658636703,-114.02416962020037
"60450, MORRIS, IL",41.3738210409611,-88.4282994631579
"61231, ALEDO, IL",41.1998568,-90.7486349
"64504, SAINT JOSEPH, MO",39.7168306,-94.8687902
"61455, MACOMB, IL",40.4536421013468,-90.67609542373737
"31323, RICEBORO, GA",31.730718034782605,-81.45505948695653
"17362, SPRING GROVE, PA",39.8745437,-76.8658078
"21224, BALTIMORE, MD",39.28759464876733,-76.55796573777606
"15110, DUQUESNE, PA",40.370994832474224,-79.8514904458763
"37167, SMYRNA, TN",35.961593510053476,-86.52450137999999
"60131, FRANKLIN PARK, IL",41.9353084,-87.865618
"53085, SHEBOYGAN FALLS, WI",43.72522596722973,-87.83253213918918
"L4W 2P7, MISSISSAUGA, ON",43.6716172,-79.6280746
"38301, JACKSON, TN",35.61054793706294,-88.81906383240093
"58102, FARGO, ND",46.87803018819876,-96.80101281180124
"92507, RIVERSIDE, CA",33.969689281382976,-117.32697433776596
"93015, FILLMORE, CA",34.3985613,-118.9125093
"91502, BURBANK, CA",34.180640349837134,-118.31017518241043
"58282, WALHALLA, ND",48.929812402371674,-97.90776314642194
"L5S 1X7, MISSISSAUGA, ON",43.6512349,-79.7077759
"92231, CALEXICO, CA",32.68435792684564,-115.47274379328859
"T5S 1A4, EDMONTON, AB",53.5462055,-113.491241
"76266, SANGER, TX",33.358803008923076,-97.17858423569231
"95758, ELK GROVE, CA",38.4087993,-121.3716178
"74039, KELLYVILLE, OK",35.94326835,-96.21423125
"37129, MURFREESBORO, TN",35.89788361555393,-86.42122980696992
"52632, KEOKUK, IA",40.40785510734694,-91.39830823244898
"L4T 1A1, MISSISSAUGA, ON",43.6958222,-79.652157
"48201, DETROIT, MI",42.3315509,-83.0466403
"R0C 1B0, GIMLI, MB",50.63335805714286,-96.99526189285714
"T2G 1T4, CALGARY, AB",51.13099658636703,-114.02416962020037
"54409, ANTIGO, WI",45.121788931124804,-89.1708188696456
"17847, MILTON, PA",41.01281189798658,-76.84681113959732
"73401, ARDMORE, OK",34.17742623681392,-97.13898227938421
"V0C 2X0, TOAD RIVER, BC",58.847989647464445,-125.23457333290621
"75160, TERRELL, TX",32.74260691951219,-96.30025602943088
"79403, LUBBOCK, TX",33.60778118070059,-101.81032239372108
"90001, LOS ANGELES, CA",34.08589625,-118.3850183275666
"T0B 1N0, FORESTBURG, AB",52.5813669,-112.06648433333332
"T2E 6J9, CALGARY, AB",51.13099658636703,-114.02416962020037
"49038, COLOMA, MI",42.1861494,-86.308356
"17011, CAMP HILL, PA",40.2398118,-76.9199742
"T5S 1K8, EDMONTON, AB",53.5462055,-113.491241
"T2C 4Y7, CALGARY, AB",51.13099658636703,-114.02416962020037
"85320, AGUILA, AZ",33.943591,-113.170402
"61354, PERU, IL",41.3272919,-89.1287636
"94063, REDWOOD CITY, CA",37.486404019527896,-122.22491907081545
"47725, EVANSVILLE, IN",37.970495,-87.5715641
"48317, UTICA, MI",42.6261446,-83.0335384
"P0T 2W0, TERRACE BAY, ON",48.78252871428571,-87.10310158571428
"60044, LAKE BLUFF, IL",42.28355115315315,-87.86112244474474
"J0L 1M0, ROUGEMONT, QC",45.435324,-73.04549813333334
1543 SUPERSTORE,51.1605,-114.0678
"68803, GRAND ISLAND, NE",40.924271,-98.338685
"60151, MAPLE PARK, IL",41.9075282,-88.5992494
"51249, SIBLEY, IA",43.3989852,-95.7520256
"54501, RHINELANDER, WI",45.6473885996945,-89.40259311221995
"T2C 4L7, CALGARY, AB",51.13099658636703,-114.02416962020037
"91752, MIRA LOMA, CA",33.9863913,-117.5227325
"95776, WOODLAND, CA",38.68397754,-121.72902715250001
"T0K 1W0, PINCHER CREEK, AB",49.49076776666667,-113.94497765
"78543, ELSA, TX",26.297164903030303,-97.9932478530303
"80504, LONGMONT, CO",40.1672117,-105.101928
"90703, CERRITOS, CA",33.8644291,-118.0539323
"83250, MC CAMMON, ID",44.83849333776167,-92.97846499692187
"67202, WICHITA, KS",37.68725664827586,-97.33702373448276
"14610, ROCHESTER, NY",43.144984066757125,-77.55021988183175
"96019, SHASTA LAKE, CA",40.67884675925926,-122.36660963888889
"R2J 0S7, WINNIPEG, MB",49.8879121,-97.0922542
"19050, LANSDOWNE, PA",39.9381682,-75.2718507
"46507, BRISTOL, IN",41.71109565968379,-85.83229349762846
"78207, SAN ANTONIO, TX",29.4246002,-98.4951405
"53526, COBB, WI",42.96731291428571,-90.33740929047619
"T0L 0A0, ALDERSYDE, AB",50.6749276,-113.8801878
"R7A 0J7, BRANDON, MB",49.8479173,-99.9395083
"75482, SULPHUR SPRINGS, TX",33.128902553532605,-95.5998307951087
"78041, LAREDO, TX",27.547883775,-99.48885509842106
"T0M 0J0, BLACKFALDS, AB",52.37798028636364,-113.79484368636362
"54302, GREEN BAY, WI",44.5126379,-88.0125794
"53530, DARLINGTON, WI",42.686598928303155,-90.10973548370222
"T4A 1A1, AIRDRIE, AB",51.27303315714286,-113.99105301428571
"60439, LEMONT, IL",41.67130400084034,-87.98267263512605
"P0J 1H0, ENGLEHART, ON",47.824182154545454,-79.87775588181819
"84333, RICHMOND, UT",41.92211368307953,-111.80238514407783
"92236, COACHELLA, CA",33.68058304327308,-116.18731706241202
"T0L 0X0, DE WINTON, AB",50.8235916,-114.0174396
"77435, EAST BERNARD, TX",29.5273003,-96.0647348
"68901, HASTINGS, NE",40.58114292222222,-98.39517439365079
"P0L 1C0, COCHRANE, ON",49.062081312000004,-81.028740652
"07008, CARTERET, NJ",40.5846688567647,-74.231475085
"41144, GREENUP, KY",38.5731349,-82.8301677
"95206, STOCKTON, CA",37.9296145125,-121.27979584285714
"R0H 0C0, AUSTIN, MB",49.9487121,-98.9365049
"46792, WARREN, IN",40.6828226,-85.4271953
"77624, HILLISTER, TX",30.6677037,-94.3813066
"L1V 2P8, PICKERING, ON",43.8602907,-79.0785781
"T4A 2A1, AIRDRIE, AB",51.2833916,-113.9914366
"95973, CHICO, CA",39.767398435714284,-121.85766596785714
"55025, FOREST LAKE, MN",45.279106,-92.9851629
"92408, SAN BERNARDINO, CA",34.07847485686275,-117.26949678823529
"95762, EL DORADO HILLS, CA",38.6561185,-121.0743265
"T0B 0A0, ALLIANCE, AB",52.4359147,-111.7850237
"75709, TYLER, TX",32.3512601,-95.3010624
"92337, FONTANA, CA",34.050816399199995,-117.46275824159999
"91715, CITY OF INDUSTRY, CA",34.0182252,-117.9593061
"T1G 2A4, TABER, AB",49.7813348,-112.1500412
"98001, AUBURN, WA",47.313072732897396,-122.27199206560104
"97030, GRESHAM, OR",45.50713847595841,-122.430732523316
"85353, TOLLESON, AZ",33.4500497,-112.259309
"95341, MERCED, CA",37.28454256257812,-120.47194412748436
"94551, LIVERMORE, CA",37.6820583,-121.768053
"90606, WHITTIER, CA",33.9749136,-118.0338664
"54421, COLBY, WI",44.9099665,-90.3156911
"60002, ANTIOCH, IL",42.4767131,-88.0950691
"95605, WEST SACRAMENTO, CA",38.5804609,-121.530234
"60087, WAUKEGAN, IL",42.40366648215159,-87.85660146332518
"S0M 0E0, BATTLEFORD, SK",52.737479067500004,-108.322584955
"93926, GONZALES, CA",36.50930646666667,-121.44435946666667
"92227, BRAWLEY, CA",32.9826958375,-115.52917238636363
"R3T 3L6, WINNIPEG, MB",49.839031,-97.2154328
"R0E 1J0, OAKBANK, MB",49.9373014,-96.8416613
"54703, EAU CLAIRE, WI",44.823461569280056,-91.5307941673954
"60632, CHICAGO, IL",41.8755616,-87.6244212
"90040, LOS ANGELES, CA",33.99292526538461,-118.16650082179487
"10001, NEW YORK, NY",40.74847448937644,-73.99413110706698
"85640, TUMACACORI, AZ",31.568702,-111.0523126
"92606, IRVINE, CA",33.6856969,-117.825981
"M9C 5L6, ETOBICOKE, ON",43.6258787,-79.5578378
"44102, CLEVELAND, OH",41.473756992150705,-81.73458145463108
"10920, CONGERS, NY",41.15122673358849,-73.94018194556033
"77478, SUGAR LAND, TX",29.626131034809564,-95.62301684180692
"55321, COKATO, MN",45.09218675900383,-94.19046605019157
"54403, WAUSAU, WI",44.99994865266667,-89.56449246925
"S0G 2B0, GRENFELL, SK",50.40850673333333,-102.92875193333333
"54935, FOND DU LAC, WI",43.77311428495684,-88.44174897213853
"85628, NOGALES, AZ",31.3402134,-110.936081
"P1B 2H3, NORTH BAY, ON",46.3154119,-79.4398275
"46777, OSSIAN, IN",40.880603,-85.1663593
"92551, MORENO VALLEY, CA",33.88221001785714,-117.21578436785714
"72701, FAYETTEVILLE, AR",36.049376480660634,-94.1386177640051
"75244, DALLAS, TX",32.92387252368421,-96.83762971622807
"N0N 1R0, PETROLIA, ON",42.87893447692308,-82.14448903076922
"38108, MEMPHIS, TN",35.17447966429412,-89.9585757702353
"92313, GRAND TERRACE, CA",34.0339031,-117.313654
"71241, FARMERVILLE, LA",32.7747312,-92.4046686
"77032, HOUSTON, TX",29.94473556051502,-95.35380997167383
"78043, LAREDO, TX",27.516695204724407,-99.46952817716536
"94124, SAN FRANCISCO, CA",37.7792588,-122.4193286
"75159, SEAGOVILLE, TX",32.6262427525,-96.549682814
"11737, FARMINGDALE, NY",40.7328811,-73.4458564
"49017, BATTLE CREEK, MI",42.3192548,-85.1824269
"47331, CONNERSVILLE, IN",39.6446207,-85.1371639
"76051, GRAPEVINE, TX",32.93089695588697,-97.09599004709577
"L6T 5M4, BRAMPTON, ON",43.7452214,-79.6722727
"49918, COPPER HARBOR, MI",47.4680744,-87.8888043
"11101, LONG ISLAND CITY, NY",40.7455316,-73.9484995
"59484, SWEET GRASS, MT",48.9970672,-111.9625745
"60636, CHICAGO, IL",41.77634181465798,-87.66364083371336
"43081, WESTERVILLE, OH",40.109092244859816,-82.91662226803737
"43228, COLUMBUS, OH",39.9795057,-83.0626309
"76040, EULESS, TX",32.82667885194174,-97.09857602815534
"60410, CHANNAHON, IL",41.44756604861111,-88.22778860833334
"55033, HASTINGS, MN",44.72578283167714,-92.86370473828288
"M1S 3E7, SCARBOROUGH, ON",43.795435,-79.2625747
"17110, HARRISBURG, PA",40.2663107,-76.8861122
"S0N 1A0, GULL LAKE, SK",50.09601403333333,-108.4848773
"13202, SYRACUSE, NY",43.04297029952397,-76.14993235916354
"11237, BROOKLYN, NY",40.70130424479424,-73.91826066736625
"L6K 3E1, OAKVILLE, ON",43.4488213,-79.6883445
"R0G 1R0, PLUM COULEE, MB",49.1879876,-97.7670504
"94561, OAKLEY, CA",37.99248560744681,-121.70750812234041
"49047, DOWAGIAC, MI",41.9809055,-86.1089472
"49002, PORTAGE, MI",42.2011538,-85.5800022
"97266, PORTLAND, OR",45.48447929788026,-122.56022766159654
"95236, LINDEN, CA",38.0213118,-121.0838313
"53579, REESEVILLE, WI",43.3049943,-88.8448278
"95818, SACRAMENTO, CA",38.55862172591876,-121.4977964647969
"64836, CARTHAGE, MO",37.16105375734536,-94.31280112963917
"54971, RIPON, WI",43.84808769352941,-88.83873857852942
"73034, EDMOND, OK",35.674048825688075,-97.44664456850153
"T0C 2K0, ROLLY VIEW, AB",53.2510056,-113.3183888
"60510, BATAVIA, IL",41.84561190269812,-88.31862792715086
"21770, MONROVIA, MD",39.3720477,-77.2719279
"V0E 2Z0, VALEMOUNT, BC",52.83250331694915,-119.25970010847456
"S0N 1N0, MAPLE CREEK, SK",49.7918614,-109.48720594000001
"92101, SAN DIEGO, CA",32.72082503671962,-117.16210959804211
"91708, CHINO, CA",33.958078032352944,-117.64800536764704
T7A 0A5,53.2262507,-114.9871905
"83444, ROBERTS, ID",43.71867256666276,-112.126771005424
"V1J 4H9, FORT ST JOHN, BC",56.2524039,-120.846943
"M9M 2L7, NORTH YORK, ON",43.7363552,-79.52995
"08873, SOMERSET, NJ",40.514162886506156,-74.53698787883539
"80207, DENVER, CO",39.7619,-104.9214
"85621, NOGALES, AZ",31.370067692424243,-110.9166924969697
"83301, TWIN FALLS, ID",42.564211492875984,-114.46002010554089
"T8A 3X5, SHERWOOD PARK, AB",53.5343049,-113.3265573
"93234, HURON, CA",36.20485997,-120.10373305
"27405, GREENSBORO, NC",36.11242269660297,-79.75126910382166
"V7A 4X5, RICHMOND, BC",49.1235998,-123.101214
"L3V 0B5 Orillia, ON",44.61219915,-79.44783845
"93445, OCEANO, CA",35.098478081065764,-120.60426440045352
"92618, IRVINE, CA",33.6797392415369,-117.73658911943284
ARIZONA,34.395342,-111.763275
"99840, SKAGWAY, AK",59.46503675833334,-135.30570986666666
"INDEPENDENCE, KY",38.9431183,-84.544109
"M9M 2Z7, NORTH YORK, ON",43.7344702,-79.52981
"90806, LONG BEACH, CA",33.7690164,-118.191604
"L4W 1H7, MISSISSAUGA, ON",43.6386945,-79.6238417
"T2E 6Y4, CALGARY, AB",51.13099658636703,-114.02416962020037
"97116, FOREST GROVE, OR",45.52865090519862,-123.11613267893897
"97230, PORTLAND, OR",45.536287043714786,-122.50369350823867
"28273, CHARLOTTE, NC",35.10788739654849,-80.9709887718257
"68110, OMAHA, NE",41.2587459,-95.9383758
"T2K 1C4, CALGARY, AB",51.13099658636703,-114.02416962020037
LETHBRIDGE 6716,49.6945782,-112.8331033
"14557, SOUTH BYRON, NY",43.0482873,-78.0657989
"95354, MODESTO, CA",37.63799546621622,-120.99741059864864
"93291, VISALIA, CA",36.3302284,-119.292058
"80216, DENVER, CO",39.7392364,-104.984862
"08846, MIDDLESEX, NJ",40.575240556981136,-74.50143317509435
"51301, SPENCER, IA",43.148773103367,-95.14842416767677
"93308, BAKERSFIELD, CA",35.3738712,-119.019463
"91780, TEMPLE CITY, CA",34.1082994,-118.0577568
"07092, MOUNTAINSIDE, NJ",40.67796467038462,-74.35598468269231
"84404, OGDEN, UT",41.26931170843373,-111.99485883674699
"T2C 4X6, CALGARY, AB",51.13099658636703,-114.02416962020037
"68456, UTICA, NE",40.8950274,-97.3447128
"13141, PREBLE, NY",42.75749560853333,-76.17814174746667
"49033, CERESCO, MI",42.2719866,-85.0613739
"80817, FOUNTAIN, CO",38.682219,-104.7008056
"73044, GUTHRIE, OK",35.8508329668717,-97.41936082609841
"55901, ROCHESTER, MN",44.057317694344384,-92.49643230650453
"93241, LAMONT, CA",35.26175606666667,-118.91371496666667
"90746, CARSON, CA",33.860987641468256,-118.25684614682538
"S0G 3N0, MOOSOMIN, SK",50.148090525,-101.66515955
"T5G 3A6, EDMONTON, AB",53.5462055,-113.491241
"T5Y 3B5, EDMONTON, AB",53.5462055,-113.491241
"85338, GOODYEAR, AZ",33.403103304747475,-112.41973224911256
"54484, STRATFORD, WI",44.79503214931903,-90.06412147548492
"54165, SEYMOUR, WI",44.54298304666666,-88.33143462666666
"N3H 4R7, CAMBRIDGE, ON",43.4320914,-80.3731246
"93721, FRESNO, CA",36.73602161796875,-119.78787607265625
"T8L 2T3, FORT SASKATCHEWAN, AB",53.719636,-113.1903145
"89101, LAS VEGAS, NV",36.1672559,-115.148516
"76859, MENARD, TX",30.91420675121951,-99.7837362597561
"11385, RIDGEWOOD, NY",40.7080556,-73.9141667
"89030, NORTH LAS VEGAS, NV",36.2005843,-115.121584
"89115, LAS VEGAS, NV",36.1672559,-115.148516
"N8H 4C9, LEAMINGTON, ON",42.0381479,-82.6342861
"14624, ROCHESTER, NY",43.157285,-77.615214
"43125, GROVEPORT, OH",39.865972231182795,-82.90447873548388
"91730, RANCHO CUCAMONGA, CA",34.10370615683646,-117.5919377512958
"93065, SIMI VALLEY, CA",34.2677404,-118.7538071
"RED DEER, AB",52.2690628,-113.8141464
"V2T 5Z9, ABBOTSFORD, BC",49.0375504,-122.34183834000001
"T8N 6K3, ST ALBERT, AB",53.6338109,-113.569316
"78504, MCALLEN, TX",26.253878184647302,-98.22829201556016
#3959-LOBLAW,45.430494,-75.6839131
"50511, ALGONA, IA",43.06699550189573,-94.22329552748815
"R0A 0L0, EMERSON, MB",49.0015704,-97.237661
"46173, RUSHVILLE, IN",39.6056247033195,-85.44273867406639
"18640, PITTSTON, PA",41.31547447079439,-75.7849671838785
"18020, BETHLEHEM, PA",40.667119132871974,-75.33016104083045
"84037, KAYSVILLE, UT",41.03802203427471,-111.92673159127085
TEXAS,31.2638905,-98.5456116
"97232, PORTLAND, OR",45.52912497952567,-122.63725757691384
"50703, WATERLOO, IA",42.51838343255452,-92.32456642912773
"98134, SEATTLE, WA",47.578789057382956,-122.33295122064827
"32351, QUINCY, FL",30.56149165631068,-84.60884683058252
"32837, ORLANDO, FL",28.5421109,-81.3790304
"95668, PLEASANT GROVE, CA",46.363299,-63.0772706
"66105, KANSAS CITY, KS",39.084772955274524,-94.63664693917335
"64120, KANSAS CITY, MO",39.100105,-94.5781416
"66607, TOPEKA, KS",39.041702994278964,-95.64654049995272
